"","ref.date","A","AAL","AAP","AAPL","ABBV","ABC","ABMD","ABT","ACN","ADBE","ADI","ADM","ADP","ADSK","AEE","AEP","AES","AFL","AIG","AIZ","AJG","AKAM","ALB","ALGN","ALK","ALL","ALLE","ALXN","AMAT","AMCR","AMD","AME","AMGN","AMP","AMT","AMZN","ANET","ANSS","ANTM","AON","AOS","APA","APD","APH","APTV","ARE","ATO","ATVI","AVB","AVGO","AVY","AWK","AXP","AZO","BA","BAC","BAX","BBY","BDX","BEN","BIIB","BIO","BK","BKNG","BKR","BLK","BLL","BMY","BR","BSX","BWA","BXP","C","CAG","CAH","CARR","CAT","CB","CBOE","CBRE","CCI","CCL","CDNS","CDW","CE","CERN","CF","CFG","CHD","CHRW","CHTR","CI","CINF","CL","CLX","CMA","CMCSA","CME","CMG","CMI","CMS","CNC","CNP","COF","COG","COO","COP","COST","CPB","CPRT","CRM","CSCO","CSX","CTAS","CTLT","CTSH","CTVA","CTXS","CVS","CVX","CXO","D","DAL","DD","DE","DFS","DG","DGX","DHI","DHR","DIS","DISCA","DISCK","DISH","DLR","DLTR","DOV","DOW","DPZ","DRE","DRI","DTE","DUK","DVA","DVN","DXC","DXCM","EA","EBAY","ECL","ED","EFX","EIX","EL","EMN","EMR","ENPH","EOG","EQIX","EQR","ES","ESS","ETN","ETR","ETSY","EVRG","EW","EXC","EXPD","EXPE","EXR","F","FANG","FAST","FB","FBHS","FCX","FDX","FE","FFIV","FIS","FISV","FITB","FLIR","FLS","FLT","FMC","FOX","FOXA","FRC","FRT","FTI","FTNT","FTV","GD","GE","GILD","GIS","GL","GLW","GM","GOOG","GOOGL","GPC","GPN","GPS","GRMN","GS","GWW","HAL","HAS","HBAN","HBI","HCA","HD","HES","HFC","HIG","HII","HLT","HOLX","HON","HPE","HPQ","HRL","HSIC","HST","HSY","HUM","HWM","IBM","ICE","IDXX","IEX","IFF","ILMN","INCY","INFO","INTC","INTU","IP","IPG","IPGP","IQV","IR","IRM","ISRG","IT","ITW","IVZ","J","JBHT","JCI","JKHY","JNJ","JNPR","JPM","K","KEY","KEYS","KHC","KIM","KLAC","KMB","KMI","KMX","KO","KR","KSU","L","LB","LDOS","LEG","LEN","LH","LHX","LIN","LKQ","LLY","LMT","LNC","LNT","LOW","LRCX","LUV","LVS","LW","LYB","LYV","MA","MAA","MAR","MAS","MCD","MCHP","MCK","MCO","MDLZ","MDT","MET","MGM","MHK","MKC","MKTX","MLM","MMC","MMM","MNST","MO","MOS","MPC","MRK","MRO","MS","MSCI","MSFT","MSI","MTB","MTD","MU","MXIM","NCLH","NDAQ","NEE","NEM","NFLX","NI","NKE","NLOK","NLSN","NOC","NOV","NOW","NRG","NSC","NTAP","NTRS","NUE","NVDA","NVR","NWL","NWS","NWSA","O","ODFL","OKE","OMC","ORCL","ORLY","OTIS","OXY","PAYC","PAYX","PBCT","PCAR","PEAK","PEG","PEP","PFE","PFG","PG","PGR","PH","PHM","PKG","PKI","PLD","PM","PNC","PNR","PNW","POOL","PPG","PPL","PRGO","PRU","PSA","PSX","PVH","PWR","PXD","PYPL","QCOM","QRVO","RCL","RE","REG","REGN","RF","RHI","RJF","RL","RMD","ROK","ROL","ROP","ROST","RSG","RTX","SBAC","SBUX","SCHW","SEE","SHW","SIVB","SJM","SLB","SLG","SNA","SNPS","SO","SPG","SPGI","SRE","STE","STT","STX","STZ","SWK","SWKS","SYF","SYK","SYY","T","TAP","TDG","TDY","TEL","TER","TFC","TFX","TGT","TJX","TMO","TMUS","TPR","TROW","TRV","TSCO","TSLA","TSN","TT","TTWO","TWTR","TXN","TXT","TYL","UA","UAA","UAL","UDR","UHS","ULTA","UNH","UNM","UNP","UPS","URI","USB","V","VAR","VFC","VIAC","VLO","VMC","VNO","VRSK","VRSN","VRTX","VTR","VTRS","VZ","WAB","WAT","WBA","WDC","WEC","WELL","WFC","WHR","WLTW","WM","WMB","WMT","WRB","WRK","WST","WU","WY","WYNN","XEL","XLNX","XOM","XRAY","XRX","XYL","YUM","ZBH","ZBRA","ZION","ZTS"
"1",2020-01-02,85.258377,28.982893,157.909729,74.444603,83.871666,83.590858,168.809998,85.256981,206.125336,334.429993,117.996941,44.600315,166.27565,187.830002,74.1418,90.498901,19.364769,51.907684,49.634418,129.648346,93.907211,87.639999,71.403191,283.679993,67.785583,110.420639,123.875702,107.839996,61.372074,10.176418,49.099998,100.029053,233.642029,164.771378,224.252289,1898.01001,204.720001,259.589996,296.869049,206.882751,46.797882,24.944719,226.185867,108.100281,96.065666,155.535583,107.901627,58.266792,198.86557,308.307312,126.852036,118.351974,123.637741,1189.73999,331.348572,34.709141,84.905075,85.022301,268.90686,24.279646,294.23999,372.160004,49.300709,2074.580078,24.553495,496.28299,63.393696,61.389385,121.550354,45.330002,43.109562,129.708237,78.079277,32.763935,48.177891,NA,145.354584,152.130402,117.65979,61.48,137.380951,50.718056,71.440002,142.049454,118.386375,72.82061,44.663956,38.473404,69.213356,75.985847,490.429993,204.898087,102.548576,66.168831,149.262665,67.13073,44.173084,195.475586,858.190002,174.368317,60.100521,61.880001,26.074526,102.239456,16.749689,323.234467,62.932632,281.657684,46.738487,93.480003,166.990005,46.776043,72.227463,267.972717,56.599998,61.091541,28.202133,110.464371,71.398041,114.918457,85.677856,78.622032,58.634808,62.086948,173.869675,82.664375,155.044113,102.931824,51.94215,154.468597,148.199997,32.220001,30.190001,35.740002,114.215363,93.779999,114.781761,50.524139,290.945129,33.488926,110.723038,123.852409,86.556633,75.25,24.280233,36.047859,219.380005,107.197159,35.785511,188.449753,85.515961,140.983658,71.01609,204.839874,75.532928,75.183487,29.34,81.130997,570.64624,76.49691,81.033607,287.376495,92.830299,113.922478,45.189999,61.250881,77.5,43.763309,77.356682,110.569191,101.09623,9.262475,89.427711,36.016968,209.779999,64.953728,13.151219,152.806885,45.483044,140.759995,138.528305,115.519997,29.417067,51.864922,49.273582,287.73999,98.02533,35.896748,36.500633,117.162735,119.460342,20.889858,109.68,64.62014,172.104828,11.869766,62.684235,49.944275,104.540428,29.071869,36.929497,1367.369995,1368.680054,102.27697,184.865723,16.422874,95.834877,228.809219,338.47168,24.199148,101.872833,14.116293,13.859324,146.671036,214.597031,66.178642,48.940845,59.17408,250.002075,111.279236,52.07,176.668732,15.47683,20.04524,43.209461,67.120003,17.906773,140.891693,360.752258,31.519821,128.671951,91.508072,265.019989,170.810715,124.158012,327,85.970001,75.119995,59.363903,263.729004,43.172348,21.568047,146.479996,156.410004,35.42738,27.855101,597.26001,156.039993,177.116608,16.922632,89.481842,116.43026,40.254459,144.371277,142.106705,23.857658,135.172424,65.290359,19.212238,104.190002,29.968931,18.67721,179.329605,131.888077,19.62257,89.510002,53.170471,28.060629,153.973236,52.625156,17.276707,97.200119,48.239353,55.269489,167.479996,199.71904,207.212234,35.799999,129.610962,389.370636,56.195042,52.153778,117.948776,293.054108,54.629749,69.415199,82.962006,88.713074,71.889999,301.381104,124.315987,150.884995,47.598473,195.902405,106.114632,137.246017,239.739197,53.114819,111.909004,49.230473,33.400482,134.789993,82.278496,378.29361,273.848938,110.121284,173.538239,63.700001,45.059032,21.176809,58.527191,89.207565,13.541177,50.520748,263.865326,158.936279,158.891953,164.807419,805.059998,55.389999,60.980679,58.830002,106.062996,57.48381,42.465832,329.809998,26.309736,101.235237,14.677038,19.822872,349.809845,25.139484,291.23999,37.454468,193.065552,60.229927,103.976479,53.028439,239.514771,3735.5,18.055187,14.572313,14.204206,69.225151,127.569717,67.902168,76.455261,52.815155,437.519989,NA,41.241924,271.799988,82.323067,15.813945,77.614784,31.996214,56.624386,131.974045,35.677311,53.018383,119.713371,68.419701,205.987793,38.192509,107.194473,98.538559,86.135925,79.937271,152.868729,45.417366,85.426834,211.92337,129.162872,33.488014,50.438877,89.144272,203.440567,106.481812,105.229599,40.897549,148.558441,110.75,86.475868,115.959999,133.326569,270.443298,58.5397,373.350006,16.317633,62.227821,88.946716,117.632385,154.792099,201.695313,22.009939,362.624176,116.471321,88.113731,93.693207,237.370667,87.544441,47.361465,38.20195,566.845215,254.270004,99.027649,38.823437,83.794098,164.122101,142.869995,60.011818,135.374634,275.541077,143.804611,150.316925,78.02092,57.386215,185.140335,164.972733,119.880928,34.9296,207.871063,81.971649,35.739376,52.931107,567.440002,357.48999,94.546532,69.321167,54.286041,377.032867,123.571564,61.472797,325.585876,78.589996,26.555882,121.389809,133.839127,91.958801,86.052002,87.650932,102.305473,122.080002,32.299999,125.866348,45.381748,306.23999,19.24,21.780001,89.739998,43.983295,142.088058,254.550003,287.76416,27.831709,178.454147,113.030106,168.649994,56.63039,189.950775,144.809998,97.609413,40.431446,89.355728,141.150757,61.744259,150.167465,196.729996,219.449997,53.098385,20.65,57.872139,80.366859,235.059998,56.580986,64.771545,88.27755,76.467285,51.672619,143.550522,201.38118,112.076126,21.628172,116.987091,68.43531,42.126625,151.179977,25.16116,28.866657,142.405029,60.782249,100.115349,65.656494,56.393299,34.986931,78.807625,100.24115,148.020065,259.140015,50.530182,133.16951
"2",2020-01-03,83.889473,27.548195,157.919632,73.72084,83.075554,82.539597,166.820007,84.217628,205.782028,331.809998,115.919769,44.51326,165.924194,184.949997,74.171036,90.402077,19.142405,51.547688,49.250851,130.265442,93.710564,87.239998,70.380486,280.440002,66.542633,110.43042,122.344421,106.410004,60.395252,10.042391,48.599998,100.167976,232.055847,162.716965,224.360229,1874.969971,200.850006,256.970001,292.932159,206.070251,46.386433,25.269314,221.156036,106.972061,93.861275,156.421707,108.615242,58.286655,200.775146,300.465515,126.06723,119.119987,122.409706,1187.97998,330.791901,33.988472,84.539238,84.895706,265.996155,23.786657,290.850006,366.779999,48.671383,2065.47998,24.582258,491.007904,64.276917,60.84663,121.648552,44.98,41.549973,130.722305,76.608612,32.481407,47.475754,NA,143.336472,151.896378,119.44162,60.970001,138.137283,49.314434,70.419998,140.341461,116.777725,73.028328,44.355927,37.680328,69.450546,75.897972,494.470001,203.138428,103.071198,66.071701,149.556076,66.110909,43.822586,198.090317,865.130005,171.927612,60.684875,61.16,25.919725,100.650749,16.798292,322.214752,63.163364,281.889618,46.680653,92.660004,166.169998,46.012867,71.931412,266.765411,55.98,60.53904,27.868494,110.612762,70.830009,114.520988,88.88031,78.430183,57.661533,60.776768,172.581818,81.288246,153.905106,102.328232,52.327496,153.512543,146.5,32.029999,30.02,35.880001,116.093147,93.029999,113.711235,49.27396,292.204529,34.102776,110.841385,124.150734,86.614128,75.080002,24.572083,34.547501,218.699997,107.057343,35.450333,187.548309,85.294617,141.458908,71.398003,203.290619,72.921387,74.154892,29.290001,81.950592,576.329651,77.484657,80.67337,290.189789,92.142815,114.695297,44.900002,61.308815,77.209999,43.89817,76.882767,108.726028,102.82412,9.055987,91.126503,35.378475,208.669998,64.539192,12.752698,150.915253,45.416061,140,137.656937,116.370003,28.867035,51.815758,48.495781,290.809998,97.387413,35.542305,36.101852,116.854866,120.280396,21.134699,111.209999,64.353493,173.792816,11.909564,62.530476,49.762241,103.292595,28.693806,35.882271,1360.660034,1361.52002,100.827057,183.601212,16.574938,95.220932,226.133667,334.495026,24.277588,101.60202,13.946784,13.707129,147.118546,213.883835,68.250381,45.883827,58.873108,257.477234,109.821472,51.889999,174.782745,15.093978,19.794556,43.150951,66.559998,17.720142,142.163971,362.361176,31.469852,127.64576,93.482986,264.769989,170.278458,122.989922,322.730011,77.900002,75.149734,58.641853,261.965271,42.413612,21.58704,141.820007,154.190002,35.273682,28.065777,593.340027,155.979996,174.61116,16.621618,90.09642,115.944801,39.534935,144.203049,140.461426,23.500422,133.388611,65.637848,18.880341,101.879997,29.618137,18.877319,175.901566,131.849228,19.771791,87.260002,52.880394,28.099792,153.785019,52.426422,18.630001,98.047737,47.702721,55.9231,167.229996,206.752579,201.823959,35.389999,129.179626,403.380829,54.520947,52.319099,117.106697,289.906006,54.141628,68.356323,92.304977,86.529739,71.639999,298.440674,125.716362,148.673859,47.23362,195.209702,103.787209,135.296524,239.144089,53.026836,111.244743,48.72501,33.03334,130.949997,83.589806,378.094666,273.03714,109.954193,172.043884,63.279999,45.406696,20.514723,55.048271,88.441872,13.610466,49.705273,258.608856,156.95726,161.595352,163.121506,789.539978,54.529999,59.925747,57.599998,106.515503,57.893337,42.082638,325.899994,26.522692,100.957878,14.569865,19.783463,368.800049,25.229055,291.100006,36.875282,192.712372,59.203228,101.840508,52.326138,235.681122,3781.429932,17.657745,14.582152,14.164859,70.476311,126.048416,68.682457,76.512695,52.62915,438.75,NA,42.239555,272.709991,82.042557,15.681851,76.853378,32.61372,56.614742,131.789413,35.485886,52.238277,118.908234,68.410507,203.090973,38.528217,105.742233,96.674644,87.100571,79.787125,151.400757,44.986858,85.696465,213.142517,127.288239,33.450199,49.130947,87.659172,205.634506,102.960884,103.171951,40.668625,149.543396,108.760002,84.847565,112.339996,132.177979,269.558502,59.232536,369.160004,16.012094,61.798325,87.418213,117.00853,153.979019,198.752869,21.937323,360.499084,116.501228,88.486481,93.821693,239.517136,87.03495,46.163437,37.602436,559.510071,250.330002,99.173088,39.200363,84.123947,162.267227,141.759995,59.954323,135.617233,274.618744,142.493073,149.256653,76.871269,55.878044,186.349701,164.08905,116.905334,34.42799,207.021622,81.671486,35.923317,52.772926,577.840027,360.049988,93.429726,67.878639,53.835819,373.177765,122.287529,61.014492,322.044434,78.169998,26.546019,120.992157,133.362213,90.823021,88.601997,88.245201,101.391685,122.209999,31.52,124.195511,44.643349,306.670013,19.27,21.85,87.900002,44.336159,141.748596,250.169998,284.852081,27.287094,177.191132,112.962364,165.710007,55.970337,188.440079,144.929993,96.99588,39.816662,85.964844,140.537598,62.225014,151.62822,200.880005,217.979996,53.738693,20.200001,57.255978,79.751328,231.009995,56.580986,63.774597,88.83252,77.812668,51.355373,141.104019,201.430481,113.165298,21.720245,115.95433,68.52462,41.380074,151.578476,25.074696,28.91577,140.292755,61.074562,97.810677,65.128654,55.769238,34.532185,79.271484,99.927193,147.633148,256.049988,49.817135,133.189362
"3",2020-01-06,84.137466,27.21941,155.32431,74.308266,83.731171,83.748055,179.039993,84.658859,204.438293,333.709991,114.557854,44.165043,166.148743,187.119995,74.239288,90.702248,19.364769,51.401745,49.289204,130.382996,94.143181,87.550003,70.301811,285.880005,66.224434,110.75341,122.117203,106.580002,59.092819,9.975379,48.389999,100.277138,233.836624,163.252487,224.301346,1902.880005,202.860001,254.589996,296.454651,206.664764,46.680328,25.220131,221.058167,106.417854,92.115715,156.801453,108.468613,59.34967,201.110992,300.016022,124.478027,118.893524,121.879204,1165.709961,331.766083,33.939774,84.331596,85.606583,269.735626,23.976269,290.820007,372.029999,49.126438,2047.400024,24.467211,491.427185,63.68148,61.04047,122.748375,45.349998,41.373413,131.640747,76.368309,32.656769,47.870106,NA,143.239868,153.14447,118.319359,60.689999,136.973679,47.821857,70.849998,139.28508,115.490814,73.186584,44.278923,37.482063,69.7174,74.697113,497.450012,206.87767,102.277603,66.528236,150.005981,65.147209,43.49155,198.903793,858.02002,169.321625,60.957573,63.029999,25.881023,99.742928,16.934395,323.084564,63.91325,281.966858,46.757759,93.489998,173.449997,46.177094,71.556412,267.458099,55.990002,59.937202,27.829247,111.789917,71.109207,114.132973,90.585014,79.034531,57.264275,60.346558,173.820511,79.853973,153.379074,102.883141,52.772121,153.970657,145.649994,31.959999,29.959999,35.639999,115.047783,93.029999,113.721054,49.076565,291.49057,33.732517,111.571259,124.121864,87.03569,75.550003,24.863937,34.645565,225.990005,108.635239,35.272884,185.953369,85.015526,142.062897,71.732162,205.932312,72.49894,74.766228,29.66,85.277222,575.699219,77.7052,81.111488,289.03363,92.317101,115.101028,44.834999,61.135025,78.26667,43.965603,75.855957,108.337479,102.756561,9.006823,91.599457,34.827049,212.600006,65.032692,12.802513,151.033478,45.502182,138.25,138.973907,116.93,28.629955,51.786259,48.398556,289.190002,96.533562,35.458622,36.008308,115.414925,121.701195,21.281603,112,64.02018,175.635071,12.078706,63.087845,50.384983,102.747902,28.771358,35.408058,1394.209961,1397.810059,98.690842,187.155762,17.373272,95.201454,228.447922,331.382324,24.895313,101.901848,13.720774,13.954446,147.67543,214.890106,69.247185,45.71241,58.71777,258.942902,109.252342,52.380001,173.463516,15.046122,19.871689,43.17046,67.290001,17.258474,141.488708,368.012207,31.190031,127.41774,93.512611,266.929993,170.455887,122.181992,325.529999,77.339996,75.566025,58.475975,263.976715,41.683327,21.776987,143.270004,155,34.851006,28.551249,595.76001,158.860001,174.055466,16.734501,89.92791,113.933624,40.040546,145.20253,140.286209,23.452148,133.282562,65.579941,18.595852,100.139999,29.684502,19.12508,171.943069,132.140533,19.846403,87.050003,52.861053,28.197699,153.418533,51.750725,17.938538,98.915054,47.91354,57.487797,169.419998,207.980499,200.968536,34.860001,129.659973,402.766632,54.060097,52.27047,117.841057,284.4953,53.922474,68.719086,89.483353,86.302902,71.739998,299.235382,125.898598,146.751572,46.868763,197.404922,102.29805,136.721527,239.887955,52.938854,112.231369,48.591488,32.636421,131,84.090759,372.155396,273.878632,109.983696,172.207794,63.380001,45.589676,20.514723,55.038815,88.81987,13.818335,49.530525,259.898193,157.362961,164.092331,161.772736,793.72998,53.57,58.841522,56.799999,106.44664,58.182426,42.505131,335.829987,26.513012,100.868736,14.885741,20.187407,369.606476,25.358435,292.869995,36.083717,192.212051,59.059296,101.714851,51.883591,236.669479,3783.27002,17.884855,14.532955,14.125512,70.829697,125.051933,68.978424,76.129799,52.903263,434.660004,NA,43.6343,278.089996,82.032883,15.606366,76.57029,32.917717,56.064991,132.294678,35.440315,52.323902,119.073143,69.653152,203.179352,38.814568,102.595718,97.681366,86.759529,80.716095,151.095734,44.673775,85.609802,213.182159,126.699333,33.488014,48.462227,87.875359,206.365845,102.315536,105.519264,40.678577,154.185226,110.169998,84.350296,111.639999,130.336258,268.926514,59.384392,371.73999,15.830683,61.310268,87.065491,118.642441,154.712769,200.331985,21.937323,357.102936,117.069473,88.869026,94.02359,239.735733,86.349091,46.487495,37.307587,558.479065,249.240005,100.549812,39.451649,85.42453,161.072723,141.979996,60.193909,136.32634,276.73114,143.688904,150.237625,78.049896,55.214073,187.205093,163.499939,114.846069,34.418346,209.619385,81.564972,35.960106,54.008713,584.799988,358.630005,92.78315,66.406258,53.385593,377.530945,121.13092,61.403057,324.358856,78.620003,26.881296,121.738968,133.508194,90.516853,90.307999,87.826294,100.508377,124.690002,31.639999,123.330956,44.683258,310.209991,18.370001,20.440001,87.699997,44.240791,141.638763,250.949997,286.829498,26.939671,175.673584,112.459099,165.380005,55.205067,188.032593,146.210007,96.616081,40.40263,85.974236,140.290329,63.035702,151.976013,202.740005,224.029999,54.294254,20.870001,57.132744,79.423714,228.880005,57.069412,62.550629,88.900665,78.99585,51.047741,142.428818,201.676941,113.754036,22.005674,115.718269,68.425369,40.749874,151.658203,24.834517,28.856836,140.015091,60.986866,95.771927,65.628716,56.076317,34.011127,78.758286,99.868332,146.779953,258.01001,49.210079,132.166824
"4",2020-01-07,84.395378,27.119778,153.481827,73.958794,83.25351,83.148727,180.350006,84.18821,200.024429,333.390015,117.164116,43.633053,164.137665,187.5,74.512253,90.721619,19.432444,50.915268,49.011116,129.50145,93.13047,90.199997,71.226196,283.059998,65.806808,109.804039,120.655067,106.849998,60.799797,9.889218,48.25,100.852692,231.63739,161.285706,219.521866,1906.859985,204.850006,256.670013,295.556763,204.91095,46.36684,31.977631,221.99762,106.991852,90.958664,151.669846,109.191978,59.945747,196.735275,298.983215,124.203354,118.155045,121.240639,1145.380005,335.285156,33.715782,84.52935,86.093483,269.09433,24.232241,290.089996,380.540009,49.620216,2068.050049,24.054949,494.566864,63.433388,61.961212,122.316292,45.400002,41.628441,129.354263,75.705078,31.487671,47.889343,NA,141.347275,150.082733,116.380028,60.619999,134.656204,47.970123,71.07,139.127106,115.042343,72.227119,43.874638,37.246029,69.045341,76.464226,499.160004,207.887451,100.351669,65.615166,148.196564,64.716835,43.951317,198.516434,860.080017,169.448029,60.645916,63.029999,25.997128,98.756149,17.031605,323.964264,63.91325,281.52243,46.786888,93.370003,176,45.877617,72.03997,267.260193,56.290001,59.512951,27.937183,111.196396,70.839638,112.675552,91.747749,78.861855,57.214619,59.417698,170.802429,78.972092,151.066605,101.705162,52.574509,155.48439,145.699997,32.07,29.99,35.540001,113.915314,91.93,114.035339,49.057766,289.408112,33.518158,110.61454,123.708069,86.489571,75.110001,24.939253,35.155487,231.449997,108.245758,35.11515,185.715607,84.37075,141.795563,72.429161,204.631332,71.990067,74.9506,29.99,86.096817,573.138245,76.554459,80.498123,285.497772,91.832954,115.081703,45.779999,61.173649,77.669998,44.004135,75.658485,109.61274,102.293213,9.095318,93.066597,34.759331,213.059998,64.706985,13.001774,152.511307,45.473473,136.990005,136.835083,116.480003,28.307522,51.815758,48.330498,291.75,98.290329,35.906597,36.500633,114.819077,119.527092,20.772333,111.889999,64.2285,173.638489,11.98916,62.578529,50.040085,102.648872,28.984623,34.726376,1393.339966,1395.109985,98.313858,186.55835,17.366529,95.05526,229.951706,331.726013,24.189342,99.996498,13.570099,13.859324,147.476547,213.483307,69.325356,46.045727,58.193504,261.34668,108.124077,52.490002,173.561234,14.96955,19.919899,43.433754,67.739998,17.209362,141.762741,364.357391,31.389904,127.503242,93.246002,266.119995,168.356461,121.977577,329.690002,77.139999,75.754333,57.50024,264.036133,41.23756,21.824469,144.100006,156.800003,34.591644,28.377213,582.799988,156.580002,173.343796,16.70628,90.24511,116.559059,39.622448,144.955139,141.142899,23.355598,131.016678,66.419716,18.453611,100.779999,29.163059,18.896378,173.308411,132.024033,19.893032,87.230003,52.45496,27.99209,153.874191,51.512245,17.800245,98.550377,47.2715,56.586609,169.160004,208.972656,201.401184,34.669998,129.90506,404.121796,54.662018,52.319099,117.136078,291.430786,54.08186,68.78772,89.986511,85.934296,70.910004,298.222107,124.018661,144.36116,46.42503,197.697632,109.161972,136.414764,239.025085,52.713993,111.840622,48.915749,32.656265,128.009995,82.646843,373.319366,273.264801,109.649544,171.513626,63.689999,45.351803,20.672832,55.908543,86.454964,13.65006,49.433441,260.255249,155.928177,162.912659,159.817062,797.159973,58.27,60.169949,56.970001,104.685814,58.131832,42.475655,330.75,26.745327,100.819206,15.088808,20.05933,368.760712,24.870773,292.910004,35.5914,192.977264,59.443108,102.275421,51.768147,239.534729,3806.120117,17.979483,14.690387,14.263227,70.848808,125.41066,68.924599,75.727753,53.020737,428.769989,NA,43.847389,279.48999,81.57827,15.474268,76.062683,32.708717,55.553818,130.215286,35.321815,52.656868,118.335899,69.12117,202.766922,39.071289,101.511391,98.47876,86.204132,81.072662,149.904175,44.282417,85.397942,211.14035,125.708046,33.261108,49.130947,87.781364,205.547928,102.628731,105.529259,40.489468,153.054031,109.669998,86.748894,111.230003,129.157959,266.573578,58.5397,373.130005,15.611076,61.349312,87.986511,119.157379,153.840195,199.920013,21.950523,358.920197,118.435272,88.408005,93.723808,235.95961,86.084549,46.762455,36.865322,555.455811,250.399994,99.134308,39.248688,84.387833,160.03363,142.960007,60.011818,134.777512,278.65506,143.573181,149.662918,79.131905,55.878044,180.519211,162.194061,115.939743,33.936024,207.051254,80.90657,36.098061,53.870304,587,361.089996,94.703278,67.868683,53.155689,376.953156,121.346558,61.363201,326.194427,78.919998,27.137684,122.2239,131.55188,88.897133,93.811996,86.550056,100.097168,125.510002,32.540001,125.710922,44.6633,311.269989,18.59,20.700001,86.769997,43.697197,142.20787,253.089996,285.098053,26.911499,174.342041,112.265533,165.080002,54.67894,187.53566,146.229996,96.138901,40.469868,87.101395,138.707901,62.272141,153.247955,203.210007,223.789993,53.842274,21.17,56.497616,79.393929,231.979996,56.782104,66.785164,88.559906,78.480591,50.624748,142.477158,201.262909,113.832527,22.005674,114.646172,67.174973,40.294193,151.269623,24.949802,28.670221,140.679504,60.860199,97.958405,65.091606,56.373489,34.058491,78.462196,100.044937,146.65097,256.470001,48.911369,132.613556
